status,symbol,side,signal_datetime,entry_price,tp_percent,sl_percent,tp_price,sl_price,hours_window,entry_hit,result,pnl,pnl_percent,exit_time,bars_in_trade,has_csv_tpsl,signal_index,exit_price,balance_after_trade
completed,TAGUSDT,long,2025-11-07 05:30:00,0.000547,2.0,5.0,0.0005579399999999999,0.00051965,16.0,True,win,0.0,0.0,2025-11-07 06:11:00,42.0,False,607,0.00051965,617.6256053575056
completed,BASUSDT,long,2025-11-07 05:30:00,0.009,2.0,5.0,0.009179999999999999,0.008549999999999999,16.0,True,win,0.9999999999999979,1.9999999999999958,2025-11-07 08:59:00,5.0,False,608,0.009179999999999999,618.6256053575056
completed,AIAUSDT,long,2025-11-07 05:30:00,7.3209,2.0,5.0,7.467318,6.954854999999999,16.0,False,no_entry,0.0,0.0,,0.0,False,609,,
completed,RIVERUSDT,long,2025-11-07 05:30:00,7.917,2.0,5.0,8.07534,7.52115,16.0,True,loss,-2.5000000000000013,-5.000000000000003,2025-11-07 05:52:00,23.0,False,610,7.52115,616.1256053575056
completed,XPLUSDT,short,2025-11-07 05:30:00,0.255,2.0,5.0,0.2499,0.26775000000000004,16.0,True,loss,-2.500000000000008,-5.000000000000016,2025-11-07 08:01:00,152.0,False,611,0.26775000000000004,613.6256053575056
completed,ALCHUSDT,long,2025-11-07 05:30:00,0.09769,2.0,5.0,0.0996438,0.0928055,16.0,True,loss,-2.5,-5.0,2025-11-07 05:31:00,2.0,False,612,0.0928055,611.1256053575056
completed,TRUTHUSDT,long,2025-11-07 09:30:00,0.016971,2.0,5.0,0.01731042,0.01612245,16.0,True,win,1.0,2.0,2025-11-07 10:42:00,73.0,False,613,0.01731042,612.1256053575056
completed,BTRUSDT,long,2025-11-07 09:30:00,0.05986,2.0,5.0,0.0610572,0.056866999999999994,16.0,True,win,1.000000000000002,2.000000000000004,2025-11-07 15:50:00,381.0,False,614,0.0610572,613.1256053575056
completed,HANAUSDT,long,2025-11-07 09:30:00,0.03198,2.0,5.0,0.032619600000000006,0.030381,16.0,True,loss,-2.500000000000005,-5.00000000000001,2025-11-07 09:31:00,2.0,False,615,0.030381,610.6256053575056
completed,BLESSUSDT,long,2025-11-07 09:30:00,0.04476,2.0,5.0,0.0456552,0.042522,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-07 10:50:00,2.0,False,616,0.042522,608.1256053575056
completed,MYXUSDT,long,2025-11-07 09:30:00,2.324,2.0,5.0,2.3704799999999997,2.2077999999999998,16.0,True,loss,-2.5000000000000018,-5.0000000000000036,2025-11-07 09:31:00,2.0,False,617,2.2077999999999998,605.6256053575056
completed,AIAUSDT,long,2025-11-07 13:30:00,12.6829,2.0,5.0,12.936558,12.048755,16.0,True,loss,-2.500000000000001,-5.000000000000002,2025-11-07 14:01:00,2.0,False,618,12.048755,603.1256053575056
completed,TAUSDT,long,2025-11-07 13:30:00,0.04286,2.0,5.0,0.043717200000000005,0.040717,16.0,True,loss,-2.4999999999999987,-4.999999999999997,2025-11-07 13:31:00,2.0,False,619,0.040717,600.6256053575056
completed,RIVERUSDT,long,2025-11-07 13:30:00,7.669,2.0,5.0,7.82238,7.285549999999999,16.0,True,loss,-2.500000000000005,-5.00000000000001,2025-11-07 14:00:00,31.0,False,620,7.285549999999999,598.1256053575056
completed,TAGUSDT,long,2025-11-07 13:30:00,0.000518,2.0,5.0,0.0005283600000000001,0.0004921,16.0,True,win,1.0000000000000053,2.0000000000000107,2025-11-07 14:25:00,22.0,False,621,0.0005283600000000001,599.1256053575056
completed,PARTIUSDT,long,2025-11-07 13:30:00,0.06561,2.0,5.0,0.0669222,0.062329499999999996,16.0,True,win,0.9999999999999996,1.9999999999999991,2025-11-07 15:08:00,99.0,False,622,0.0669222,600.1256053575056
completed,ARIAUSDT,short,2025-11-07 13:30:00,0.1749,2.0,5.0,0.171402,0.183645,16.0,False,no_entry,0.0,0.0,,0.0,False,623,,
completed,KOMAUSDT,long,2025-11-08 01:30:00,0.01813,2.0,5.0,0.0184926,0.0172235,16.0,True,expired,-0.634309445634707,-1.268618891269414,2025-11-08 09:00:00,451.0,False,624,0.017899999395012856,599.4912959118709
completed,ARIAUSDT,short,2025-11-08 01:30:00,0.16152,2.0,5.0,0.1582896,0.169596,16.0,True,win,0.9999999999999983,1.9999999999999967,2025-11-08 05:40:00,23.0,False,625,0.1582896,600.4912959118709
completed,PARTIUSDT,long,2025-11-08 01:30:00,0.07352,2.0,5.0,0.0749904,0.069844,16.0,True,loss,-2.499999999999999,-4.999999999999998,2025-11-08 01:31:00,2.0,False,626,0.069844,597.9912959118709
completed,ZEREBROUSDT,short,2025-11-08 01:30:00,0.04502,2.0,5.0,0.044119599999999995,0.047271,16.0,True,win,1.0000000000000029,2.0000000000000058,2025-11-08 04:53:00,204.0,False,627,0.044119599999999995,598.9912959118709
completed,CETUSUSDT,long,2025-11-08 01:30:00,0.0428,2.0,5.0,0.043656,0.040659999999999995,16.0,True,win,1.000000000000003,2.000000000000006,2025-11-08 02:38:00,69.0,False,628,0.043656,599.9912959118709
completed,TAGUSDT,long,2025-11-08 01:30:00,0.000545,2.0,5.0,0.0005559,0.00051775,16.0,True,win,0.0,0.0,2025-11-08 02:53:00,84.0,False,629,0.00051775,599.9912959118709
completed,SOMIUSDT,long,2025-11-08 01:30:00,0.3939,2.0,5.0,0.40177799999999997,0.37420499999999995,16.0,True,win,0.9999999999999996,1.9999999999999991,2025-11-08 08:50:00,416.0,False,630,0.40177799999999997,600.9912959118709
completed,PUMPBTCUSDT,long,2025-11-08 01:30:00,0.04484,2.0,5.0,0.0457368,0.042598,16.0,True,loss,-2.5000000000000013,-5.000000000000003,2025-11-08 05:36:00,247.0,False,631,0.042598,598.4912959118709
completed,GOATUSDT,long,2025-11-08 01:30:00,0.05059,2.0,5.0,0.0516018,0.0480605,16.0,True,expired,-1.8086572283929392,-3.6173144567858784,2025-11-08 09:00:00,451.0,False,632,0.04876000061631203,596.682638683478
completed,BRUSDT,long,2025-11-08 01:30:00,0.08924,2.0,5.0,0.0910248,0.08477799999999999,16.0,True,win,1.0000000000000018,2.0000000000000036,2025-11-08 03:13:00,104.0,False,633,0.0910248,597.682638683478
no_data,BONKUSDT,,2025-11-08 01:30:00,,,,,,,,,,,,,False,634,,
completed,STBLUSDT,long,2025-11-08 01:30:00,0.08424,2.0,5.0,0.0859248,0.08002799999999999,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-08 01:31:00,2.0,False,635,0.08002799999999999,595.182638683478
completed,XPLUSDT,long,2025-11-08 01:30:00,0.3147,2.0,5.0,0.320994,0.298965,16.0,True,expired,-1.9065756399289788,-3.8131512798579577,2025-11-08 09:00:00,121.0,False,636,0.302700012922287,593.276063043549
completed,PIPPINUSDT,long,2025-11-08 01:30:00,0.03608,2.0,5.0,0.036801600000000004,0.034276,16.0,True,loss,-2.5,-5.0,2025-11-08 07:44:00,166.0,False,637,0.034276,590.776063043549
completed,POPCATUSDT,long,2025-11-08 01:30:00,0.1476,2.0,5.0,0.15055200000000002,0.14022,16.0,True,expired,-1.727642882161027,-3.455285764322054,2025-11-08 09:00:00,451.0,False,638,0.14249999821186066,589.048420161388
completed,VINEUSDT,long,2025-11-08 01:30:00,0.04535,2.0,5.0,0.046257,0.0430825,16.0,True,loss,-2.4999999999999982,-4.9999999999999964,2025-11-08 06:07:00,278.0,False,639,0.0430825,586.548420161388
completed,AVAAIUSDT,long,2025-11-08 05:30:00,0.01484,2.0,5.0,0.0151368,0.014098,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-08 05:37:00,8.0,False,640,0.014098,584.048420161388
completed,TACUSDT,long,2025-11-08 05:30:00,0.005729,2.0,5.0,0.00584358,0.005442549999999999,16.0,True,loss,-2.5000000000000053,-5.000000000000011,2025-11-08 05:31:00,2.0,False,641,0.005442549999999999,581.548420161388
completed,PROVEUSDT,long,2025-11-08 05:30:00,0.5942,2.0,5.0,0.606084,0.5644899999999999,16.0,False,no_entry,0.0,0.0,,0.0,False,642,,
completed,DOLOUSDT,long,2025-11-08 05:30:00,0.06796,2.0,5.0,0.06931920000000001,0.06456200000000001,16.0,True,expired,-1.5965291512159874,-3.1930583024319747,2025-11-08 13:00:00,451.0,False,643,0.06578999757766724,579.951891010172
completed,BIDUSDT,long,2025-11-08 05:30:00,0.05455,2.0,5.0,0.055641,0.0518225,16.0,True,expired,-1.842345987078688,-3.684691974157376,2025-11-08 13:00:00,451.0,False,644,0.05254000052809715,578.1095450230932
completed,MOODENGUSDT,long,2025-11-08 05:30:00,0.09708,2.0,5.0,0.0990216,0.09222599999999999,16.0,True,loss,-2.5000000000000058,-5.0000000000000115,2025-11-08 06:07:00,38.0,False,645,0.09222599999999999,575.6095450230932
completed,SPXUSDT,long,2025-11-08 05:30:00,0.7206,2.0,5.0,0.735012,0.68457,16.0,True,loss,-2.5000000000000004,-5.000000000000001,2025-11-08 06:07:00,38.0,False,646,0.68457,573.1095450230932
completed,AVNTUSDT,long,2025-11-08 05:30:00,0.582,2.0,5.0,0.59364,0.5529,16.0,True,loss,-2.5000000000000013,-5.000000000000003,2025-11-08 05:39:00,10.0,False,647,0.5529,570.6095450230932
completed,AIXBTUSDT,long,2025-11-08 05:30:00,0.0694,2.0,5.0,0.070788,0.06593,16.0,True,loss,-2.5000000000000004,-5.000000000000001,2025-11-08 06:08:00,39.0,False,648,0.06593,568.1095450230932
completed,BRETTUSDT,long,2025-11-08 05:30:00,0.02389,2.0,5.0,0.024367800000000002,0.0226955,16.0,True,loss,-2.500000000000002,-5.000000000000004,2025-11-08 09:48:00,259.0,False,649,0.0226955,565.6095450230932
completed,PIPPINUSDT,long,2025-11-08 09:30:00,0.03726,2.0,5.0,0.0380052,0.035397,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-08 09:31:00,2.0,False,650,0.035397,563.1095450230932
completed,KOMAUSDT,long,2025-11-08 09:30:00,0.01774,2.0,5.0,0.018094799999999998,0.016852999999999996,16.0,True,expired,-1.1837665298208142,-2.3675330596416284,2025-11-08 17:00:00,307.0,False,651,0.017319999635219574,561.9257784932724
completed,PARTIUSDT,long,2025-11-08 09:30:00,0.06858,2.0,5.0,0.0699516,0.065151,16.0,True,win,1.0000000000000004,2.000000000000001,2025-11-08 10:38:00,69.0,False,652,0.0699516,562.9257784932724
completed,SOMIUSDT,long,2025-11-08 09:30:00,0.3889,2.0,5.0,0.39667800000000003,0.369455,16.0,True,win,1.0000000000000009,2.0000000000000018,2025-11-08 10:37:00,30.0,False,653,0.39667800000000003,563.9257784932724
completed,VINEUSDT,long,2025-11-08 09:30:00,0.04403,2.0,5.0,0.0449106,0.0418285,16.0,True,loss,-2.500000000000002,-5.000000000000004,2025-11-08 14:12:00,265.0,False,654,0.0418285,561.4257784932724
completed,GOATUSDT,long,2025-11-08 09:30:00,0.0499,2.0,5.0,0.050898,0.047404999999999996,16.0,True,loss,-2.5000000000000044,-5.000000000000009,2025-11-08 14:11:00,282.0,False,655,0.047404999999999996,558.9257784932724
completed,ARIAUSDT,short,2025-11-08 09:30:00,0.15787,2.0,5.0,0.1547126,0.1657635,16.0,True,win,1.0000000000000013,2.0000000000000027,2025-11-08 16:07:00,229.0,False,656,0.1547126,559.9257784932724
completed,XPLUSDT,long,2025-11-08 09:30:00,0.321,2.0,5.0,0.32742,0.30495,16.0,True,loss,-2.5000000000000013,-5.000000000000003,2025-11-08 09:46:00,17.0,False,657,0.30495,557.4257784932724
completed,STBLUSDT,long,2025-11-08 09:30:00,0.07519,2.0,5.0,0.0766938,0.07143050000000001,16.0,True,expired,-0.5918349638186943,-1.1836699276373885,2025-11-08 17:00:00,451.0,False,658,0.07429999858140945,556.8339435294538
completed,GIGGLEUSDT,short,2025-11-08 09:30:00,139.28,2.0,5.0,136.49439999999998,146.244,16.0,True,win,1.000000000000006,2.000000000000012,2025-11-08 11:32:00,8.0,False,659,136.49439999999998,557.8339435294538
completed,FARTCOINUSDT,long,2025-11-08 09:30:00,0.2955,2.0,5.0,0.30141,0.28072499999999995,16.0,True,loss,-2.5000000000000067,-5.000000000000013,2025-11-08 15:43:00,374.0,False,660,0.28072499999999995,555.3339435294538
completed,PENGUUSDT,long,2025-11-08 09:30:00,0.015734,2.0,5.0,0.016048680000000003,0.0149473,16.0,True,loss,-2.500000000000004,-5.000000000000008,2025-11-08 13:33:00,244.0,False,661,0.0149473,552.8339435294538
no_data,BONKUSDT,,2025-11-08 09:30:00,,,,,,,,,,,,,False,662,,
completed,BRUSDT,long,2025-11-08 13:30:00,0.08551,2.0,5.0,0.0872202,0.0812345,16.0,True,loss,-2.500000000000001,-5.000000000000002,2025-11-08 15:16:00,107.0,False,663,0.0812345,550.3339435294538
completed,POPCATUSDT,long,2025-11-08 13:30:00,0.1425,2.0,5.0,0.14534999999999998,0.135375,16.0,True,expired,-0.21052527845951122,-0.42105055691902243,2025-11-08 21:00:00,416.0,False,664,0.14190000295639038,550.1234182509943
completed,CHILLGUYUSDT,long,2025-11-08 13:30:00,0.02229,2.0,5.0,0.0227358,0.0211755,16.0,True,win,0.9999999999999991,1.9999999999999982,2025-11-08 14:38:00,20.0,False,665,0.0227358,551.1234182509943
completed,IDOLUSDT,long,2025-11-08 13:30:00,0.03646,2.0,5.0,0.0371892,0.034637,16.0,False,no_entry,0.0,0.0,,0.0,False,666,,
completed,BRETTUSDT,long,2025-11-08 13:30:00,0.0232,2.0,5.0,0.023663999999999998,0.022039999999999997,16.0,True,loss,-2.500000000000003,-5.000000000000006,2025-11-08 15:34:00,125.0,False,667,0.022039999999999997,548.6234182509943
completed,AIXBTUSDT,long,2025-11-08 13:30:00,0.06705,2.0,5.0,0.068391,0.06369749999999999,16.0,True,loss,-2.500000000000006,-5.000000000000012,2025-11-08 15:44:00,135.0,False,668,0.06369749999999999,546.1234182509943
completed,PROVEUSDT,long,2025-11-08 13:30:00,0.6174,2.0,5.0,0.629748,0.5865299999999999,16.0,True,expired,-1.5954000802344357,-3.1908001604688714,2025-11-08 21:00:00,451.0,False,669,0.5976999998092651,544.5280181707599
completed,BLESSUSDT,short,2025-11-08 13:30:00,0.03899,2.0,5.0,0.0382102,0.0409395,16.0,False,no_entry,0.0,0.0,,0.0,False,670,,
completed,MOODENGUSDT,long,2025-11-08 13:30:00,0.09285,2.0,5.0,0.094707,0.0882075,16.0,True,expired,-0.8346778510652961,-1.6693557021305923,2025-11-08 21:00:00,451.0,False,671,0.09130000323057175,543.6933403196946
completed,CETUSUSDT,long,2025-11-08 17:30:00,0.04233,2.0,5.0,0.0431766,0.0402135,16.0,True,expired,-1.0276399969970136,-2.055279993994027,2025-11-09 01:00:00,451.0,False,672,0.04145999997854233,542.6657003226976
completed,ARIAUSDT,short,2025-11-08 17:30:00,0.15437,2.0,5.0,0.15128260000000002,0.16208850000000002,16.0,True,expired,-0.6704685840457162,-1.3409371680914324,2025-11-09 01:00:00,269.0,False,673,0.15644000470638275,541.9952317386519
completed,VINEUSDT,long,2025-11-08 17:30:00,0.04375,2.0,5.0,0.044625,0.041562499999999995,16.0,True,expired,-1.4171438557761025,-2.834287711552205,2025-11-09 01:00:00,451.0,False,674,0.04250999912619591,540.5780878828758
no_data,RATSUSDT,,2025-11-08 17:30:00,,,,,,,,,,,,,False,675,,
completed,KOMAUSDT,long,2025-11-08 17:30:00,0.01777,2.0,5.0,0.0181254,0.0168815,16.0,True,expired,-1.0692186196600406,-2.1384372393200812,2025-11-09 01:00:00,451.0,False,676,0.017389999702572823,539.5088692632157
completed,SOMIUSDT,long,2025-11-08 17:30:00,0.3938,2.0,5.0,0.401676,0.37410999999999994,16.0,True,expired,-1.1554088006472434,-2.3108176012944868,2025-11-09 01:00:00,451.0,False,677,0.3847000002861023,538.3534604625685
no_data,BONKUSDT,,2025-11-08 17:30:00,,,,,,,,,,,,,False,678,,
completed,FFUSDT,long,2025-11-08 17:30:00,0.13156,2.0,5.0,0.1341912,0.12498200000000001,16.0,True,expired,-1.0983555068285462,-2.1967110136570924,2025-11-09 01:00:00,451.0,False,679,0.12867000699043274,537.25510495574
completed,PARTIUSDT,long,2025-11-08 17:30:00,0.07441,2.0,5.0,0.0758982,0.0706895,16.0,True,loss,-2.500000000000001,-5.000000000000002,2025-11-08 17:31:00,2.0,False,680,0.0706895,534.75510495574
completed,GOATUSDT,long,2025-11-08 17:30:00,0.04863,2.0,5.0,0.049602600000000004,0.046198499999999997,16.0,True,expired,-0.9150717340818822,-1.8301434681637645,2025-11-09 01:00:00,451.0,False,681,0.04774000123143196,533.8400332216581
completed,TRUTHUSDT,long,2025-11-10 01:30:00,0.037928,3.2746256064121306,2.4994726850875457,0.03917,0.03698,16.0,True,loss,-1.2497363425437729,-2.4994726850875457,2025-11-10 06:35:00,2.0,True,682,0.03698,532.5902968791144
completed,RIVERUSDT,short,2025-11-10 01:30:00,7.039,3.274999999999997,2.500000000000003,6.80847275,7.214975000000001,16.0,True,loss,-1.2500000000000078,-2.5000000000000155,2025-11-10 04:33:00,184.0,True,683,7.214975000000001,531.3402968791144
completed,GOATUSDT,long,2025-11-10 01:30:00,0.05133,3.2748879797389474,2.499512955386712,0.053010999999999996,0.050047,16.0,True,win,0.2751802065069141,0.5503604130138282,2025-11-10 07:35:00,366.0,True,684,0.05133,531.6154770856213
completed,POPCATUSDT,long,2025-11-10 05:30:00,0.144,3.275000000000018,2.4999999999999947,0.14871600000000004,0.1404,16.0,True,win,0.27500000000000036,0.5500000000000007,2025-11-10 07:35:00,69.0,True,685,0.144,531.8904770856212
completed,MOODENGUSDT,long,2025-11-10 05:30:00,0.09771,3.274997441408243,2.5002558591751107,0.10091,0.095267,16.0,True,win,0.275048613243269,0.550097226486538,2025-11-10 10:12:00,283.0,True,686,0.09771,532.1655256988645
completed,VELVETUSDT,long,2025-11-10 05:30:00,0.21356,3.274957857276644,2.500000000000005,0.22055400000000003,0.208221,16.0,True,loss,-1.2500000000000024,-2.500000000000005,2025-11-10 05:31:00,2.0,True,687,0.208221,530.9155256988645
completed,FARTCOINUSDT,long,2025-11-10 05:30:00,0.3225,3.274883720930233,2.500155038759686,0.3330615,0.314437,16.0,False,no_entry,0.0,0.0,,0.0,True,688,,
completed,ARCUSDT,long,2025-11-10 05:30:00,0.03018,3.274519549370454,2.5016567263088096,0.03116825,0.029425,16.0,True,loss,-1.2508283631544048,-2.5016567263088096,2025-11-10 05:32:00,3.0,True,689,0.029425,529.6646973357101
completed,USELESSUSDT,long,2025-11-10 05:30:00,0.2176,3.275045955882357,2.5000000000000004,0.22472649999999997,0.21216,16.0,True,loss,-1.2500000000000002,-2.5000000000000004,2025-11-10 05:31:00,2.0,True,690,0.21216,528.4146973357101
completed,NOMUSDT,long,2025-11-10 05:30:00,0.01463,3.2758031442242,2.501708817498291,0.015109250000000001,0.014264,16.0,True,win,0.2751196172248798,0.5502392344497596,2025-11-10 12:05:00,96.0,True,691,0.01463,528.689816952935
completed,SOMIUSDT,long,2025-11-11 01:30:00,0.411,3.275000000000002,2.499999999999995,0.42446025,0.400725,16.0,True,loss,-1.2499999999999976,-2.499999999999995,2025-11-11 01:37:00,8.0,True,692,0.400725,527.439816952935
completed,AGTUSDT,long,2025-11-11 01:30:00,0.004379,3.2712948161680586,2.489152774606068,0.004522249999999999,0.00427,16.0,True,loss,-1.244576387303034,-2.489152774606068,2025-11-11 01:31:00,2.0,True,693,0.00427,526.1952405656319
completed,ALCHUSDT,long,2025-11-11 01:30:00,0.12395,3.2749092375957938,2.5002016942315484,0.12800925,0.120851,16.0,True,win,0.2749092375958054,0.5498184751916108,2025-11-11 03:45:00,97.0,True,694,0.12395,526.4701498032277
completed,ICNTUSDT,long,2025-11-11 01:30:00,0.318,3.274999999999998,2.500000000000004,0.3284145,0.31005,16.0,True,loss,-1.250000000000002,-2.500000000000004,2025-11-11 01:31:00,2.0,True,695,0.31005,525.2201498032277
completed,EULUSDT,long,2025-11-11 01:30:00,6.146,3.2750000000000057,2.4999999999999973,6.3472815,5.99235,16.0,True,loss,-1.2499999999999987,-2.4999999999999973,2025-11-11 02:04:00,35.0,True,696,5.99235,523.9701498032277
completed,XANUSDT,long,2025-11-11 05:30:00,0.03696,3.2751623376623273,2.500000000000003,0.038170499999999996,0.036036,16.0,True,loss,-1.2500000000000016,-2.500000000000003,2025-11-11 08:32:00,52.0,True,697,0.036036,522.7201498032277
completed,FFUSDT,long,2025-11-11 05:30:00,0.14103,3.275012408707371,2.5001772672481044,0.14564875,0.137504,16.0,True,loss,-1.2500886336240522,-2.5001772672481044,2025-11-11 05:31:00,2.0,True,698,0.137504,521.4700611696037
completed,BRETTUSDT,long,2025-11-11 05:30:00,0.0251,3.274900398406374,2.498007968127486,0.025921999999999997,0.024473,16.0,True,loss,-1.249003984063743,-2.498007968127486,2025-11-11 05:31:00,2.0,True,699,0.024473,520.22105718554
completed,STBLUSDT,long,2025-11-11 05:30:00,0.09873,3.2748404740200616,2.499746784158815,0.10196325,0.096262,16.0,True,loss,-1.2498733920794074,-2.499746784158815,2025-11-11 05:31:00,2.0,True,700,0.096262,518.9711837934606
completed,FARTCOINUSDT,long,2025-11-11 05:30:00,0.3411,3.2749193784813855,2.5001465845793125,0.35227075,0.332572,16.0,True,loss,-1.2500732922896562,-2.5001465845793125,2025-11-11 05:31:00,2.0,True,701,0.332572,517.7211105011709
completed,TRUTHUSDT,short,2025-11-11 05:30:00,0.024988,3.275572274691865,2.5012005762766147,0.024169499999999997,0.025612999999999997,16.0,True,win,0.7253481671202194,1.4506963342404389,2025-11-11 11:07:00,11.0,True,702,0.024713,518.4464586682911
completed,USELESSUSDT,long,2025-11-11 05:30:00,0.211,3.2749999999999906,2.500000000000001,0.21791024999999994,0.205725,16.0,True,loss,-1.2500000000000004,-2.500000000000001,2025-11-11 06:04:00,35.0,True,703,0.205725,517.1964586682911
completed,ALCHUSDT,long,2025-11-11 09:30:00,0.12404,3.2749516285069364,2.4999999999999942,0.12810225,0.120939,16.0,True,loss,-1.2499999999999971,-2.4999999999999942,2025-11-11 09:31:00,2.0,True,704,0.120939,515.9464586682911
completed,ICNTUSDT,long,2025-11-11 09:30:00,0.2833,3.2748852806212403,2.4998235086480682,0.29257774999999997,0.276218,16.0,False,no_entry,0.0,0.0,,0.0,True,705,,
completed,PIPPINUSDT,short,2025-11-12 01:30:00,0.03463,3.275339301183954,2.5007219174126445,0.03349575,0.035496,16.0,True,loss,-1.2503609587063222,-2.5007219174126445,2025-11-12 01:31:00,2.0,True,706,0.035496,514.6960977095848
completed,FARTCOINUSDT,short,2025-11-12 01:30:00,0.3055,3.275040916530267,2.4998363338788887,0.29549475000000003,0.313137,16.0,False,no_entry,0.0,0.0,,0.0,True,707,,
completed,SOMIUSDT,short,2025-11-12 01:30:00,0.3625,3.2750344827586035,2.4998620689655215,0.35062800000000005,0.37156200000000006,16.0,True,loss,-1.2499310344827683,-2.4998620689655366,2025-11-12 08:25:00,231.0,True,708,0.37156200000000006,513.4461666751021
completed,ALCHUSDT,long,2025-11-12 01:30:00,0.13196,3.275045468323724,2.4999999999999973,0.13628174999999998,0.128661,16.0,True,loss,-1.2499999999999987,-2.4999999999999973,2025-11-12 01:31:00,2.0,True,709,0.128661,512.1961666751021
completed,KERNELUSDT,short,2025-11-12 05:30:00,0.1042,3.274952015355085,2.4999999999999964,0.1007875,0.106805,16.0,True,loss,-1.2499999999999982,-2.4999999999999964,2025-11-12 05:31:00,2.0,True,710,0.106805,510.94616667510206
completed,AGTUSDT,short,2025-11-12 05:30:00,0.003659,3.265919650177639,2.4870183110139363,0.0035395,0.0037500000000000003,16.0,True,win,0.0,0.0,2025-11-12 08:33:00,184.0,True,711,0.0037500000000000003,510.94616667510206
completed,USELESSUSDT,short,2025-11-12 05:30:00,0.1703,3.2748091603053426,2.5002935995302313,0.164723,0.174558,16.0,True,loss,-1.2501467997651157,-2.5002935995302313,2025-11-12 05:31:00,2.0,True,712,0.174558,509.69601987533696
completed,TAUSDT,short,2025-11-12 05:30:00,0.0422,3.274881516587681,2.500000000000001,0.040818,0.043254999999999995,16.0,True,win,0.2748815165876772,0.5497630331753544,2025-11-12 08:22:00,173.0,True,713,0.0422,509.97090139192466
completed,VINEUSDT,short,2025-11-12 05:30:00,0.04163,3.275282248378582,2.50060052846505,0.0402665,0.042671,16.0,True,loss,-1.250300264232525,-2.50060052846505,2025-11-12 05:31:00,2.0,True,714,0.042671,508.72060112769213
completed,ICNTUSDT,long,2025-11-12 05:30:00,0.2912,3.274982829670323,2.500000000000003,0.30073675,0.28392,16.0,True,loss,-1.2500000000000016,-2.500000000000003,2025-11-12 05:33:00,4.0,True,715,0.28392,507.47060112769213
completed,BIOUSDT,short,2025-11-12 05:30:00,0.07436,3.2749462076385156,2.4999999999999996,0.07192475,0.076219,16.0,True,loss,-1.2499999999999998,-2.4999999999999996,2025-11-12 10:33:00,304.0,True,716,0.076219,506.22060112769213
completed,ALCHUSDT,long,2025-11-12 09:30:00,0.12944,3.2750695302843016,2.4999999999999916,0.13367925,0.126204,16.0,True,win,0.2750309023485802,0.5500618046971604,2025-11-12 10:51:00,35.0,True,717,0.12944,506.4956320300407
completed,PARTIUSDT,short,2025-11-12 09:30:00,0.06918,3.2747904018502507,2.500722752240525,0.0669145,0.07091000000000001,16.0,True,loss,-1.2503613761202725,-2.500722752240545,2025-11-12 09:31:00,2.0,True,718,0.07091000000000001,505.24527065392044
completed,FFUSDT,short,2025-11-12 09:30:00,0.12938,3.2750425104343774,2.4996135415056537,0.12514275,0.132614,16.0,True,win,0.2749652187355093,0.5499304374710186,2025-11-12 14:50:00,321.0,True,719,0.12938,505.520235872656
completed,USELESSUSDT,short,2025-11-12 13:30:00,0.1786,3.2750559910414334,2.4999999999999982,0.17275075,0.183065,16.0,True,loss,-1.2499999999999991,-2.4999999999999982,2025-11-12 13:31:00,2.0,True,720,0.183065,504.270235872656
completed,BIOUSDT,short,2025-11-12 13:30:00,0.07416,3.2750134843581544,2.4999999999999925,0.07173125,0.076014,16.0,True,loss,-1.2499999999999962,-2.4999999999999925,2025-11-12 13:31:00,2.0,True,721,0.076014,503.020235872656
completed,AKEUSDT,short,2025-11-12 13:30:00,0.000764,3.239528795811522,2.4869109947643873,0.00073925,0.000783,16.0,True,win,0.5726439790575913,1.1452879581151827,2025-11-12 14:12:00,41.0,True,722,0.000756,503.5928798517136
completed,STOUSDT,long,2025-11-12 13:30:00,0.17837,3.274934125693782,2.4998598419016598,0.18421149999999997,0.173911,16.0,True,loss,-1.2499299209508299,-2.4998598419016598,2025-11-12 16:14:00,146.0,True,723,0.173911,502.34294993076276
completed,POPCATUSDT,long,2025-11-12 13:30:00,0.161,3.2749999999999955,2.5000000000000004,0.16627275000000002,0.156975,16.0,True,loss,-1.2500000000000002,-2.5000000000000004,2025-11-12 16:02:00,2.0,True,724,0.156975,501.09294993076276
completed,TAUSDT,short,2025-11-12 13:30:00,0.0418,3.275119617224869,2.5000000000000107,0.040431,0.042845,16.0,True,win,0.7251794258373154,1.4503588516746309,2025-11-12 14:50:00,81.0,True,725,0.04134,501.8181293566001
completed,TURTLEUSDT,long,2025-11-12 13:30:00,0.1095,3.274885844748851,2.5004566210045702,0.11308599999999998,0.106762,16.0,True,win,0.2748858447488577,0.5497716894977154,2025-11-12 15:14:00,26.0,True,726,0.1095,502.0930152013489
completed,METUSDT,long,2025-11-12 17:30:00,0.5357,3.3999906664177764,3.5000933358222763,0.55391375,0.51695,16.0,True,loss,-1.7500466679111382,-3.5000933358222763,2025-11-12 17:31:00,2.0,True,727,0.51695,500.3429685334378
